GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AJWME001,NAME_M,AJWMM001
"G44000700121022","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012102","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121022",,,"Block Group 2, Census Tract 121.02, Providence County, Rhode Island",1065,"Block Group 2, Census Tract 121.02, Providence County, Rhode Island",240
"G44000700121023","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012102","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121023",,,"Block Group 3, Census Tract 121.02, Providence County, Rhode Island",1021,"Block Group 3, Census Tract 121.02, Providence County, Rhode Island",308
"G44000700121024","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012102","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121024",,,"Block Group 4, Census Tract 121.02, Providence County, Rhode Island",924,"Block Group 4, Census Tract 121.02, Providence County, Rhode Island",294
"G44000700121031","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012103","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121031",,,"Block Group 1, Census Tract 121.03, Providence County, Rhode Island",1827,"Block Group 1, Census Tract 121.03, Providence County, Rhode Island",319
"G44000700121032","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012103","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121032",,,"Block Group 2, Census Tract 121.03, Providence County, Rhode Island",721,"Block Group 2, Census Tract 121.03, Providence County, Rhode Island",227
"G44000700121041","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012104","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121041",,,"Block Group 1, Census Tract 121.04, Providence County, Rhode Island",1578,"Block Group 1, Census Tract 121.04, Providence County, Rhode Island",319
"G44000700121042","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012104","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121042",,,"Block Group 2, Census Tract 121.04, Providence County, Rhode Island",1213,"Block Group 2, Census Tract 121.04, Providence County, Rhode Island",317
"G44000700121043","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012104","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121043",,,"Block Group 3, Census Tract 121.04, Providence County, Rhode Island",1887,"Block Group 3, Census Tract 121.04, Providence County, Rhode Island",367
"G44000700122001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012200","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070122001",,,"Block Group 1, Census Tract 122, Providence County, Rhode Island",1445,"Block Group 1, Census Tract 122, Providence County, Rhode Island",391
"G44000700122002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012200","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070122002",,,"Block Group 2, Census Tract 122, Providence County, Rhode Island",2367,"Block Group 2, Census Tract 122, Providence County, Rhode Island",543
"G44000700122003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012200","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070122003",,,"Block Group 3, Census Tract 122, Providence County, Rhode Island",945,"Block Group 3, Census Tract 122, Providence County, Rhode Island",529
"G44000700122004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012200","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070122004",,,"Block Group 4, Census Tract 122, Providence County, Rhode Island",2647,"Block Group 4, Census Tract 122, Providence County, Rhode Island",597
"G44000700123001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012300","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070123001",,,"Block Group 1, Census Tract 123, Providence County, Rhode Island",1178,"Block Group 1, Census Tract 123, Providence County, Rhode Island",347
"G44000700123002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012300","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070123002",,,"Block Group 2, Census Tract 123, Providence County, Rhode Island",2704,"Block Group 2, Census Tract 123, Providence County, Rhode Island",679
"G44000700123003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012300","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070123003",,,"Block Group 3, Census Tract 123, Providence County, Rhode Island",3140,"Block Group 3, Census Tract 123, Providence County, Rhode Island",700
"G44000700124011","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012401","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124011",,,"Block Group 1, Census Tract 124.01, Providence County, Rhode Island",1018,"Block Group 1, Census Tract 124.01, Providence County, Rhode Island",428
"G44000700124012","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012401","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124012",,,"Block Group 2, Census Tract 124.01, Providence County, Rhode Island",696,"Block Group 2, Census Tract 124.01, Providence County, Rhode Island",318
"G44000700124013","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012401","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124013",,,"Block Group 3, Census Tract 124.01, Providence County, Rhode Island",1222,"Block Group 3, Census Tract 124.01, Providence County, Rhode Island",466
"G44000700124014","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012401","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124014",,,"Block Group 4, Census Tract 124.01, Providence County, Rhode Island",1553,"Block Group 4, Census Tract 124.01, Providence County, Rhode Island",417
"G44000700124015","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012401","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124015",,,"Block Group 5, Census Tract 124.01, Providence County, Rhode Island",952,"Block Group 5, Census Tract 124.01, Providence County, Rhode Island",347
"G44000700124016","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012401","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124016",,,"Block Group 6, Census Tract 124.01, Providence County, Rhode Island",1772,"Block Group 6, Census Tract 124.01, Providence County, Rhode Island",536
"G44000700124021","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012402","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124021",,,"Block Group 1, Census Tract 124.02, Providence County, Rhode Island",1228,"Block Group 1, Census Tract 124.02, Providence County, Rhode Island",466
"G44000700124022","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012402","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124022",,,"Block Group 2, Census Tract 124.02, Providence County, Rhode Island",1453,"Block Group 2, Census Tract 124.02, Providence County, Rhode Island",364
"G44000700125001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070125001",,,"Block Group 1, Census Tract 125, Providence County, Rhode Island",2054,"Block Group 1, Census Tract 125, Providence County, Rhode Island",435
"G44000700125002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070125002",,,"Block Group 2, Census Tract 125, Providence County, Rhode Island",2244,"Block Group 2, Census Tract 125, Providence County, Rhode Island",406
"G44000700125003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070125003",,,"Block Group 3, Census Tract 125, Providence County, Rhode Island",617,"Block Group 3, Census Tract 125, Providence County, Rhode Island",275
"G44000700126011","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012601","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126011",,,"Block Group 1, Census Tract 126.01, Providence County, Rhode Island",3442,"Block Group 1, Census Tract 126.01, Providence County, Rhode Island",277
"G44000700126012","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012601","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126012",,,"Block Group 2, Census Tract 126.01, Providence County, Rhode Island",950,"Block Group 2, Census Tract 126.01, Providence County, Rhode Island",144
"G44000700126021","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012602","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126021",,,"Block Group 1, Census Tract 126.02, Providence County, Rhode Island",1005,"Block Group 1, Census Tract 126.02, Providence County, Rhode Island",332
"G44000700126022","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012602","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126022",,,"Block Group 2, Census Tract 126.02, Providence County, Rhode Island",1061,"Block Group 2, Census Tract 126.02, Providence County, Rhode Island",232
"G44000700126023","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012602","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126023",,,"Block Group 3, Census Tract 126.02, Providence County, Rhode Island",1567,"Block Group 3, Census Tract 126.02, Providence County, Rhode Island",502
"G44000700126024","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012602","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126024",,,"Block Group 4, Census Tract 126.02, Providence County, Rhode Island",809,"Block Group 4, Census Tract 126.02, Providence County, Rhode Island",315
"G44000700126025","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012602","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126025",,,"Block Group 5, Census Tract 126.02, Providence County, Rhode Island",1118,"Block Group 5, Census Tract 126.02, Providence County, Rhode Island",260
"G44000700126026","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012602","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126026",,,"Block Group 6, Census Tract 126.02, Providence County, Rhode Island",2037,"Block Group 6, Census Tract 126.02, Providence County, Rhode Island",485
"G44000700127011","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012701","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127011",,,"Block Group 1, Census Tract 127.01, Providence County, Rhode Island",700,"Block Group 1, Census Tract 127.01, Providence County, Rhode Island",233
"G44000700127012","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012701","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127012",,,"Block Group 2, Census Tract 127.01, Providence County, Rhode Island",1254,"Block Group 2, Census Tract 127.01, Providence County, Rhode Island",348
"G44000700127013","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012701","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127013",,,"Block Group 3, Census Tract 127.01, Providence County, Rhode Island",2851,"Block Group 3, Census Tract 127.01, Providence County, Rhode Island",416
"G44000700127021","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012702","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127021",,,"Block Group 1, Census Tract 127.02, Providence County, Rhode Island",2358,"Block Group 1, Census Tract 127.02, Providence County, Rhode Island",392
"G44000700127022","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012702","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127022",,,"Block Group 2, Census Tract 127.02, Providence County, Rhode Island",1263,"Block Group 2, Census Tract 127.02, Providence County, Rhode Island",265
"G44000700127023","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012702","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127023",,,"Block Group 3, Census Tract 127.02, Providence County, Rhode Island",1215,"Block Group 3, Census Tract 127.02, Providence County, Rhode Island",287
"G44000700128011","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012801","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128011",,,"Block Group 1, Census Tract 128.01, Providence County, Rhode Island",1313,"Block Group 1, Census Tract 128.01, Providence County, Rhode Island",437
"G44000700128012","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012801","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128012",,,"Block Group 2, Census Tract 128.01, Providence County, Rhode Island",1926,"Block Group 2, Census Tract 128.01, Providence County, Rhode Island",537
"G44000700128013","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012801","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128013",,,"Block Group 3, Census Tract 128.01, Providence County, Rhode Island",2466,"Block Group 3, Census Tract 128.01, Providence County, Rhode Island",503
"G44000700128021","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012802","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128021",,,"Block Group 1, Census Tract 128.02, Providence County, Rhode Island",777,"Block Group 1, Census Tract 128.02, Providence County, Rhode Island",118
"G44000700128022","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012802","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128022",,,"Block Group 2, Census Tract 128.02, Providence County, Rhode Island",1397,"Block Group 2, Census Tract 128.02, Providence County, Rhode Island",147
"G44000700128031","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012803","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128031",,,"Block Group 1, Census Tract 128.03, Providence County, Rhode Island",1605,"Block Group 1, Census Tract 128.03, Providence County, Rhode Island",273
"G44000700128032","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012803","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128032",,,"Block Group 2, Census Tract 128.03, Providence County, Rhode Island",2865,"Block Group 2, Census Tract 128.03, Providence County, Rhode Island",368
"G44000700129001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012900","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129001",,,"Block Group 1, Census Tract 129, Providence County, Rhode Island",1323,"Block Group 1, Census Tract 129, Providence County, Rhode Island",423
"G44000700129002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012900","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129002",,,"Block Group 2, Census Tract 129, Providence County, Rhode Island",1700,"Block Group 2, Census Tract 129, Providence County, Rhode Island",442
"G44000700129003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012900","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129003",,,"Block Group 3, Census Tract 129, Providence County, Rhode Island",1336,"Block Group 3, Census Tract 129, Providence County, Rhode Island",342
"G44000700129004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"012900","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129004",,,"Block Group 4, Census Tract 129, Providence County, Rhode Island",862,"Block Group 4, Census Tract 129, Providence County, Rhode Island",299
"G44000700130011","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"013001","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130011",,,"Block Group 1, Census Tract 130.01, Providence County, Rhode Island",853,"Block Group 1, Census Tract 130.01, Providence County, Rhode Island",227
"G44000700130012","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"013001","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130012",,,"Block Group 2, Census Tract 130.01, Providence County, Rhode Island",887,"Block Group 2, Census Tract 130.01, Providence County, Rhode Island",231
"G44000700130013","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"013001","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130013",,,"Block Group 3, Census Tract 130.01, Providence County, Rhode Island",1680,"Block Group 3, Census Tract 130.01, Providence County, Rhode Island",268
"G44000700130021","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"013002","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130021",,,"Block Group 1, Census Tract 130.02, Providence County, Rhode Island",2445,"Block Group 1, Census Tract 130.02, Providence County, Rhode Island",463
"G44000700130022","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"013002","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130022",,,"Block Group 2, Census Tract 130.02, Providence County, Rhode Island",1363,"Block Group 2, Census Tract 130.02, Providence County, Rhode Island",444
"G44000700130023","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"013002","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130023",,,"Block Group 3, Census Tract 130.02, Providence County, Rhode Island",2118,"Block Group 3, Census Tract 130.02, Providence County, Rhode Island",458
"G44000700130024","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"013002","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130024",,,"Block Group 4, Census Tract 130.02, Providence County, Rhode Island",1886,"Block Group 4, Census Tract 130.02, Providence County, Rhode Island",560
"G44000700131011","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"013101","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131011",,,"Block Group 1, Census Tract 131.01, Providence County, Rhode Island",2428,"Block Group 1, Census Tract 131.01, Providence County, Rhode Island",383
