GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AON4E001,NAME_M,AON4M001
"G44000700122001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012200","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070122001",,,"440070122001","Block Group 1, Census Tract 122, Providence County, Rhode Island",2027,"Block Group 1, Census Tract 122, Providence County, Rhode Island",567
"G44000700122002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012200","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070122002",,,"440070122002","Block Group 2, Census Tract 122, Providence County, Rhode Island",1762,"Block Group 2, Census Tract 122, Providence County, Rhode Island",404
"G44000700122003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012200","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070122003",,,"440070122003","Block Group 3, Census Tract 122, Providence County, Rhode Island",309,"Block Group 3, Census Tract 122, Providence County, Rhode Island",157
"G44000700122004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012200","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070122004",,,"440070122004","Block Group 4, Census Tract 122, Providence County, Rhode Island",3200,"Block Group 4, Census Tract 122, Providence County, Rhode Island",691
"G44000700123001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012300","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070123001",,,"440070123001","Block Group 1, Census Tract 123, Providence County, Rhode Island",1378,"Block Group 1, Census Tract 123, Providence County, Rhode Island",513
"G44000700123002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012300","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070123002",,,"440070123002","Block Group 2, Census Tract 123, Providence County, Rhode Island",2734,"Block Group 2, Census Tract 123, Providence County, Rhode Island",822
"G44000700123003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012300","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070123003",,,"440070123003","Block Group 3, Census Tract 123, Providence County, Rhode Island",2428,"Block Group 3, Census Tract 123, Providence County, Rhode Island",515
"G44000700124011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012401","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070124011",,,"440070124011","Block Group 1, Census Tract 124.01, Providence County, Rhode Island",799,"Block Group 1, Census Tract 124.01, Providence County, Rhode Island",383
"G44000700124012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012401","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070124012",,,"440070124012","Block Group 2, Census Tract 124.01, Providence County, Rhode Island",683,"Block Group 2, Census Tract 124.01, Providence County, Rhode Island",327
"G44000700124013","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012401","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070124013",,,"440070124013","Block Group 3, Census Tract 124.01, Providence County, Rhode Island",1323,"Block Group 3, Census Tract 124.01, Providence County, Rhode Island",602
"G44000700124014","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012401","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070124014",,,"440070124014","Block Group 4, Census Tract 124.01, Providence County, Rhode Island",1739,"Block Group 4, Census Tract 124.01, Providence County, Rhode Island",553
"G44000700124015","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012401","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070124015",,,"440070124015","Block Group 5, Census Tract 124.01, Providence County, Rhode Island",2967,"Block Group 5, Census Tract 124.01, Providence County, Rhode Island",779
"G44000700124021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012402","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070124021",,,"440070124021","Block Group 1, Census Tract 124.02, Providence County, Rhode Island",759,"Block Group 1, Census Tract 124.02, Providence County, Rhode Island",241
"G44000700124022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012402","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070124022",,,"440070124022","Block Group 2, Census Tract 124.02, Providence County, Rhode Island",2210,"Block Group 2, Census Tract 124.02, Providence County, Rhode Island",716
"G44000700125001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012500","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070125001",,,"440070125001","Block Group 1, Census Tract 125, Providence County, Rhode Island",2427,"Block Group 1, Census Tract 125, Providence County, Rhode Island",814
"G44000700125002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012500","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070125002",,,"440070125002","Block Group 2, Census Tract 125, Providence County, Rhode Island",2143,"Block Group 2, Census Tract 125, Providence County, Rhode Island",490
"G44000700125003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012500","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070125003",,,"440070125003","Block Group 3, Census Tract 125, Providence County, Rhode Island",662,"Block Group 3, Census Tract 125, Providence County, Rhode Island",390
"G44000700126011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012601","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070126011",,,"440070126011","Block Group 1, Census Tract 126.01, Providence County, Rhode Island",3626,"Block Group 1, Census Tract 126.01, Providence County, Rhode Island",461
"G44000700126012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012601","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070126012",,,"440070126012","Block Group 2, Census Tract 126.01, Providence County, Rhode Island",1306,"Block Group 2, Census Tract 126.01, Providence County, Rhode Island",535
"G44000700126021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012602","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070126021",,,"440070126021","Block Group 1, Census Tract 126.02, Providence County, Rhode Island",1022,"Block Group 1, Census Tract 126.02, Providence County, Rhode Island",360
"G44000700126022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012602","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070126022",,,"440070126022","Block Group 2, Census Tract 126.02, Providence County, Rhode Island",770,"Block Group 2, Census Tract 126.02, Providence County, Rhode Island",297
"G44000700126023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012602","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070126023",,,"440070126023","Block Group 3, Census Tract 126.02, Providence County, Rhode Island",1861,"Block Group 3, Census Tract 126.02, Providence County, Rhode Island",469
"G44000700126024","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012602","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070126024",,,"440070126024","Block Group 4, Census Tract 126.02, Providence County, Rhode Island",3673,"Block Group 4, Census Tract 126.02, Providence County, Rhode Island",542
"G44000700127011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012701","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070127011",,,"440070127011","Block Group 1, Census Tract 127.01, Providence County, Rhode Island",1022,"Block Group 1, Census Tract 127.01, Providence County, Rhode Island",294
"G44000700127012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012701","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070127012",,,"440070127012","Block Group 2, Census Tract 127.01, Providence County, Rhode Island",946,"Block Group 2, Census Tract 127.01, Providence County, Rhode Island",262
"G44000700127013","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012701","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070127013",,,"440070127013","Block Group 3, Census Tract 127.01, Providence County, Rhode Island",2816,"Block Group 3, Census Tract 127.01, Providence County, Rhode Island",438
"G44000700127021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012702","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070127021",,,"440070127021","Block Group 1, Census Tract 127.02, Providence County, Rhode Island",2431,"Block Group 1, Census Tract 127.02, Providence County, Rhode Island",379
"G44000700127022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012702","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070127022",,,"440070127022","Block Group 2, Census Tract 127.02, Providence County, Rhode Island",1219,"Block Group 2, Census Tract 127.02, Providence County, Rhode Island",341
"G44000700127023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012702","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070127023",,,"440070127023","Block Group 3, Census Tract 127.02, Providence County, Rhode Island",1163,"Block Group 3, Census Tract 127.02, Providence County, Rhode Island",354
"G44000700128011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012801","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070128011",,,"440070128011","Block Group 1, Census Tract 128.01, Providence County, Rhode Island",1366,"Block Group 1, Census Tract 128.01, Providence County, Rhode Island",573
"G44000700128012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012801","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070128012",,,"440070128012","Block Group 2, Census Tract 128.01, Providence County, Rhode Island",1435,"Block Group 2, Census Tract 128.01, Providence County, Rhode Island",557
"G44000700128013","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012801","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070128013",,,"440070128013","Block Group 3, Census Tract 128.01, Providence County, Rhode Island",1786,"Block Group 3, Census Tract 128.01, Providence County, Rhode Island",501
"G44000700128021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012802","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070128021",,,"440070128021","Block Group 1, Census Tract 128.02, Providence County, Rhode Island",1022,"Block Group 1, Census Tract 128.02, Providence County, Rhode Island",463
"G44000700128022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012802","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070128022",,,"440070128022","Block Group 2, Census Tract 128.02, Providence County, Rhode Island",1422,"Block Group 2, Census Tract 128.02, Providence County, Rhode Island",234
"G44000700128031","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012803","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070128031",,,"440070128031","Block Group 1, Census Tract 128.03, Providence County, Rhode Island",1890,"Block Group 1, Census Tract 128.03, Providence County, Rhode Island",421
"G44000700128032","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012803","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070128032",,,"440070128032","Block Group 2, Census Tract 128.03, Providence County, Rhode Island",1770,"Block Group 2, Census Tract 128.03, Providence County, Rhode Island",480
"G44000700128033","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012803","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070128033",,,"440070128033","Block Group 3, Census Tract 128.03, Providence County, Rhode Island",1846,"Block Group 3, Census Tract 128.03, Providence County, Rhode Island",376
"G44000700129001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012900","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070129001",,,"440070129001","Block Group 1, Census Tract 129, Providence County, Rhode Island",1459,"Block Group 1, Census Tract 129, Providence County, Rhode Island",531
"G44000700129002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012900","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070129002",,,"440070129002","Block Group 2, Census Tract 129, Providence County, Rhode Island",1944,"Block Group 2, Census Tract 129, Providence County, Rhode Island",624
"G44000700129003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012900","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070129003",,,"440070129003","Block Group 3, Census Tract 129, Providence County, Rhode Island",748,"Block Group 3, Census Tract 129, Providence County, Rhode Island",297
"G44000700129004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012900","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070129004",,,"440070129004","Block Group 4, Census Tract 129, Providence County, Rhode Island",677,"Block Group 4, Census Tract 129, Providence County, Rhode Island",322
"G44000700130011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013001","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070130011",,,"440070130011","Block Group 1, Census Tract 130.01, Providence County, Rhode Island",2000,"Block Group 1, Census Tract 130.01, Providence County, Rhode Island",588
"G44000700130012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013001","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070130012",,,"440070130012","Block Group 2, Census Tract 130.01, Providence County, Rhode Island",2085,"Block Group 2, Census Tract 130.01, Providence County, Rhode Island",716
"G44000700130021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013002","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070130021",,,"440070130021","Block Group 1, Census Tract 130.02, Providence County, Rhode Island",2575,"Block Group 1, Census Tract 130.02, Providence County, Rhode Island",529
"G44000700130022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013002","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070130022",,,"440070130022","Block Group 2, Census Tract 130.02, Providence County, Rhode Island",1498,"Block Group 2, Census Tract 130.02, Providence County, Rhode Island",575
"G44000700130023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013002","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070130023",,,"440070130023","Block Group 3, Census Tract 130.02, Providence County, Rhode Island",2068,"Block Group 3, Census Tract 130.02, Providence County, Rhode Island",498
"G44000700130024","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013002","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070130024",,,"440070130024","Block Group 4, Census Tract 130.02, Providence County, Rhode Island",1132,"Block Group 4, Census Tract 130.02, Providence County, Rhode Island",332
"G44000700131011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013101","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070131011",,,"440070131011","Block Group 1, Census Tract 131.01, Providence County, Rhode Island",2296,"Block Group 1, Census Tract 131.01, Providence County, Rhode Island",503
"G44000700131012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013101","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070131012",,,"440070131012","Block Group 2, Census Tract 131.01, Providence County, Rhode Island",1650,"Block Group 2, Census Tract 131.01, Providence County, Rhode Island",454
"G44000700131013","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013101","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070131013",,,"440070131013","Block Group 3, Census Tract 131.01, Providence County, Rhode Island",907,"Block Group 3, Census Tract 131.01, Providence County, Rhode Island",257
"G44000700131021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013102","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070131021",,,"440070131021","Block Group 1, Census Tract 131.02, Providence County, Rhode Island",1853,"Block Group 1, Census Tract 131.02, Providence County, Rhode Island",460
"G44000700131022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013102","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070131022",,,"440070131022","Block Group 2, Census Tract 131.02, Providence County, Rhode Island",1363,"Block Group 2, Census Tract 131.02, Providence County, Rhode Island",540
"G44000700131023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013102","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070131023",,,"440070131023","Block Group 3, Census Tract 131.02, Providence County, Rhode Island",1938,"Block Group 3, Census Tract 131.02, Providence County, Rhode Island",484
"G44000700132011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"013201","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070132011",,,"440070132011","Block Group 1, Census Tract 132.01, Providence County, Rhode Island",1052,"Block Group 1, Census Tract 132.01, Providence County, Rhode Island",381
